example_id                                                                 | status | run_time        |
./spec/rubocop/cop/rails/blank_spec.rb[1:3:3]                              | passed | 0.00074 seconds |
./spec/rubocop/cop/rails/blank_spec.rb[1:3:4]                              | passed | 0.00058 seconds |
./spec/rubocop/cop/rails/blank_spec.rb[1:3:5]                              | passed | 0.00139 seconds |
./spec/rubocop/cop/rails/blank_spec.rb[1:3:6:1:1]                          | passed | 0.00056 seconds |
./spec/rubocop/cop/rails/blank_spec.rb[1:3:6:1:2]                          | passed | 0.00055 seconds |
./spec/rubocop/cop/rails/blank_spec.rb[1:3:6:2:1]                          | passed | 0.00056 seconds |
./spec/rubocop/cop/rails/blank_spec.rb[1:3:6:2:2]                          | passed | 0.0005 seconds  |
./spec/rubocop/cop/rails/blank_spec.rb[1:3:7:1]                            | passed | 0.00063 seconds |
./spec/rubocop/cop/rails/blank_spec.rb[1:3:7:2]                            | passed | 0.00068 seconds |
./spec/rubocop/cop/rails/blank_spec.rb[1:3:8:1]                            | passed | 0.00066 seconds |
./spec/rubocop/cop/rails/blank_spec.rb[1:3:8:2]                            | passed | 0.00071 seconds |
./spec/rubocop/cop/rails/blank_spec.rb[1:4:1]                              | passed | 0.00058 seconds |
./spec/rubocop/cop/rails/blank_spec.rb[1:5:1]                              | passed | 0.00043 seconds |
./spec/rubocop/cop/rails/blank_spec.rb[1:6:1]                              | passed | 0.00046 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:1:1]                  | passed | 0.00097 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:1:2]                  | passed | 0.00076 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:2:1]                  | passed | 0.00085 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:2:2]                  | passed | 0.0006 seconds  |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:3:1]                  | passed | 0.00112 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:3:2]                  | passed | 0.00072 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:1:1]                | passed | 0.00099 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:1:2]                | passed | 0.00078 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:2:1]                | passed | 0.00082 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:2:2]                | passed | 0.0007 seconds  |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:3:1]                | passed | 0.00087 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:3:2]                | passed | 0.0007 seconds  |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:4]                  | passed | 0.00226 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:5]                  | passed | 0.00127 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:6]                  | passed | 0.00149 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:7]                  | passed | 0.00114 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:8]                  | passed | 0.00088 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:9]                  | passed | 0.00138 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:10]                 | passed | 0.00339 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:11]                 | passed | 0.0008 seconds  |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:12]                 | passed | 0.00132 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:13]                 | passed | 0.03991 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:14]                 | passed | 0.00068 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:15]                 | passed | 0.00145 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:16]                 | passed | 0.00071 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:17]                 | passed | 0.00101 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:18]                 | passed | 0.00076 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:4:19]                 | passed | 0.00107 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:5:1:1]                | passed | 0.00112 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:5:1:2]                | passed | 0.00107 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:5:2:1]                | passed | 0.00087 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:5:2:2]                | passed | 0.00062 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:5:3:1]                | passed | 0.00104 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:5:3:2]                | passed | 0.00078 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:5:4:1:1]              | passed | 0.00115 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:5:4:1:2]              | passed | 0.00084 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:5:4:2:1]              | passed | 0.00126 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:5:4:2:2]              | passed | 0.00086 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:5:4:3:1]              | passed | 0.00096 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:5:4:3:2]              | passed | 0.0007 seconds  |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:6:1:1:1]              | passed | 0.00203 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:6:1:1:2]              | passed | 0.00209 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:6:2:1:1]              | passed | 0.0023 seconds  |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:6:2:1:2]              | passed | 0.01876 seconds |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:6:3:1:1]              | passed | 0.0034 seconds  |
./spec/rubocop/cop/rails/bulk_change_table_spec.rb[1:6:3:1:2]              | passed | 0.00847 seconds |
./spec/rubocop/cop/rails/create_table_with_timestamps_spec.rb[1:1]         | passed | 0.00037 seconds |
./spec/rubocop/cop/rails/create_table_with_timestamps_spec.rb[1:2]         | passed | 0.00049 seconds |
./spec/rubocop/cop/rails/create_table_with_timestamps_spec.rb[1:3]         | passed | 0.00059 seconds |
./spec/rubocop/cop/rails/create_table_with_timestamps_spec.rb[1:4]         | passed | 0.00069 seconds |
./spec/rubocop/cop/rails/create_table_with_timestamps_spec.rb[1:5]         | passed | 0.00047 seconds |
./spec/rubocop/cop/rails/create_table_with_timestamps_spec.rb[1:6]         | passed | 0.00069 seconds |
./spec/rubocop/cop/rails/create_table_with_timestamps_spec.rb[1:7]         | passed | 0.00041 seconds |
./spec/rubocop/cop/rails/create_table_with_timestamps_spec.rb[1:8]         | passed | 0.00053 seconds |
./spec/rubocop/cop/rails/create_table_with_timestamps_spec.rb[1:9]         | passed | 0.00091 seconds |
./spec/rubocop/cop/rails/create_table_with_timestamps_spec.rb[1:10]        | passed | 0.0012 seconds  |
./spec/rubocop/cop/rails/create_table_with_timestamps_spec.rb[1:11]        | passed | 0.00174 seconds |
./spec/rubocop/cop/rails/create_table_with_timestamps_spec.rb[1:12]        | passed | 0.00097 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:1]                               | passed | 0.00041 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:2]                               | passed | 0.00042 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:3]                               | passed | 0.00041 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:4]                               | passed | 0.00038 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:5]                               | passed | 0.00037 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:6]                               | passed | 0.00039 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:7]                               | passed | 0.00038 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:8]                               | passed | 0.00038 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:9]                               | passed | 0.00038 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:10]                              | passed | 0.0004 seconds  |
./spec/rubocop/cop/rails/date_spec.rb[1:1:11]                              | passed | 0.00038 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:12]                              | passed | 0.00039 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:13]                              | passed | 0.00039 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:14]                              | passed | 0.00041 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:15]                              | passed | 0.00038 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:16]                              | passed | 0.00041 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:17]                              | passed | 0.00039 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:18]                              | passed | 0.00047 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:19:1]                            | passed | 0.00043 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:20:1]                            | passed | 0.00049 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:21:1]                            | passed | 0.00057 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:22:1]                            | passed | 0.00051 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:23]                              | passed | 0.0003 seconds  |
./spec/rubocop/cop/rails/date_spec.rb[1:1:24]                              | passed | 0.00042 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:25]                              | passed | 0.00041 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:26]                              | passed | 0.0004 seconds  |
./spec/rubocop/cop/rails/date_spec.rb[1:1:27]                              | passed | 0.0004 seconds  |
./spec/rubocop/cop/rails/date_spec.rb[1:1:28]                              | passed | 0.0004 seconds  |
./spec/rubocop/cop/rails/date_spec.rb[1:1:29]                              | passed | 0.0004 seconds  |
./spec/rubocop/cop/rails/date_spec.rb[1:1:30]                              | passed | 0.00044 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:31]                              | passed | 0.00039 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:32]                              | passed | 0.00043 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:1:33]                              | passed | 0.00039 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:2:1]                               | passed | 0.00044 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:2:2]                               | passed | 0.00039 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:2:3]                               | passed | 0.00042 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:2:4]                               | passed | 0.00047 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:2:5]                               | passed | 0.00043 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:2:6]                               | passed | 0.00043 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:2:7]                               | passed | 0.00042 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:2:8]                               | passed | 0.00052 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:2:9]                               | passed | 0.00045 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:2:10]                              | passed | 0.00045 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:2:11]                              | passed | 0.00042 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:2:12]                              | passed | 0.00044 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:2:13]                              | passed | 0.00043 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:2:14]                              | passed | 0.00044 seconds |
./spec/rubocop/cop/rails/date_spec.rb[1:2:15]                              | passed | 0.0004 seconds  |
./spec/rubocop/cop/rails/delegate_allow_blank_spec.rb[1:1]                 | passed | 0.00044 seconds |
./spec/rubocop/cop/rails/delegate_allow_blank_spec.rb[1:2]                 | passed | 0.00049 seconds |
./spec/rubocop/cop/rails/delegate_allow_blank_spec.rb[1:3]                 | passed | 0.00038 seconds |
./spec/rubocop/cop/rails/delegate_allow_blank_spec.rb[1:4]                 | passed | 0.00051 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:1]                             | passed | 0.00063 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:2]                             | passed | 0.00353 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:3]                             | passed | 0.00064 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:4]                             | passed | 0.00065 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:5]                             | passed | 0.00047 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:6]                             | passed | 0.00063 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:7]                             | passed | 0.00068 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:8]                             | passed | 0.0006 seconds  |
./spec/rubocop/cop/rails/delegate_spec.rb[1:9]                             | passed | 0.00056 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:10]                            | passed | 0.00054 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:11]                            | passed | 0.00055 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:12]                            | passed | 0.00079 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:13]                            | passed | 0.00082 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:14]                            | passed | 0.00055 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:15]                            | passed | 0.00061 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:16]                            | passed | 0.00061 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:17:1]                          | passed | 0.00046 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:18:1]                          | passed | 0.04335 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:19:1:1]                        | passed | 0.00051 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:19:2:1]                        | passed | 0.00076 seconds |
./spec/rubocop/cop/rails/delegate_spec.rb[1:19:2:2:1]                      | passed | 0.00048 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:1:1]                    | passed | 0.00048 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:1:2]                    | passed | 0.00058 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:2:1]                    | passed | 0.00055 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:2:2]                    | passed | 0.00066 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:3:1]                    | passed | 0.00057 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:3:2]                    | passed | 0.00065 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:4:1]                    | passed | 0.00127 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:4:2]                    | passed | 0.00075 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:5:1]                    | passed | 0.00063 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:5:2]                    | passed | 0.00101 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:6:1]                    | passed | 0.00067 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:6:2]                    | passed | 0.00077 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:7:1]                    | passed | 0.00048 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:7:2]                    | passed | 0.00052 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:8:1]                    | passed | 0.00059 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:8:2]                    | passed | 0.00057 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:9:1]                    | passed | 0.00053 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:9:2]                    | passed | 0.00051 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:10]                     | passed | 0.00067 seconds |
./spec/rubocop/cop/rails/dynamic_find_by_spec.rb[1:11]                     | passed | 0.00072 seconds |
./spec/rubocop/cop/rails/enum_uniqueness_spec.rb[1:1:1:1]                  | passed | 0.00058 seconds |
./spec/rubocop/cop/rails/enum_uniqueness_spec.rb[1:1:2:1]                  | passed | 0.00062 seconds |
./spec/rubocop/cop/rails/enum_uniqueness_spec.rb[1:1:3:1]                  | passed | 0.00045 seconds |
./spec/rubocop/cop/rails/enum_uniqueness_spec.rb[1:2:1:1]                  | passed | 0.00059 seconds |
./spec/rubocop/cop/rails/enum_uniqueness_spec.rb[1:2:2:1]                  | passed | 0.00066 seconds |
./spec/rubocop/cop/rails/enum_uniqueness_spec.rb[1:2:3:1]                  | passed | 0.00057 seconds |
./spec/rubocop/cop/rails/enum_uniqueness_spec.rb[1:3:1]                    | passed | 0.00069 seconds |
./spec/rubocop/cop/rails/enum_uniqueness_spec.rb[1:4:1:1]                  | passed | 0.00043 seconds |
./spec/rubocop/cop/rails/enum_uniqueness_spec.rb[1:4:2:1]                  | passed | 0.00044 seconds |
./spec/rubocop/cop/rails/enum_uniqueness_spec.rb[1:4:3:1]                  | passed | 0.00039 seconds |
./spec/rubocop/cop/rails/environment_comparison_spec.rb[1:1]               | passed | 0.00073 seconds |
./spec/rubocop/cop/rails/environment_comparison_spec.rb[1:2]               | passed | 0.00052 seconds |
./spec/rubocop/cop/rails/environment_comparison_spec.rb[1:3]               | passed | 0.00052 seconds |
./spec/rubocop/cop/rails/environment_comparison_spec.rb[1:4]               | passed | 0.00052 seconds |
./spec/rubocop/cop/rails/exit_spec.rb[1:1]                                 | passed | 0.00038 seconds |
./spec/rubocop/cop/rails/exit_spec.rb[1:2]                                 | passed | 0.00032 seconds |
./spec/rubocop/cop/rails/exit_spec.rb[1:3:1]                               | passed | 0.00035 seconds |
./spec/rubocop/cop/rails/exit_spec.rb[1:3:2]                               | passed | 0.00128 seconds |
./spec/rubocop/cop/rails/exit_spec.rb[1:3:3]                               | passed | 0.0004 seconds  |
./spec/rubocop/cop/rails/exit_spec.rb[1:4:1]                               | passed | 0.00043 seconds |
./spec/rubocop/cop/rails/exit_spec.rb[1:4:2]                               | passed | 0.00035 seconds |
./spec/rubocop/cop/rails/exit_spec.rb[1:5:1]                               | passed | 0.00035 seconds |
./spec/rubocop/cop/rails/exit_spec.rb[1:5:2]                               | passed | 0.00038 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:1:1:1]                        | passed | 0.0007 seconds  |
./spec/rubocop/cop/rails/file_path_spec.rb[1:1:2:1]                        | passed | 0.00196 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:1:3:1]                        | passed | 0.00087 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:1:4:1]                        | passed | 0.00048 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:1:5:1]                        | passed | 0.00125 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:1:6:1]                        | passed | 0.00052 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:1:7:1]                        | passed | 0.00068 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:1:8:1]                        | passed | 0.00078 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:1:9:1]                        | passed | 0.00172 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:1:10:1]                       | passed | 0.00077 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:1:11:1]                       | passed | 0.00058 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:1:12:1]                       | passed | 0.00074 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:1:13:1]                       | passed | 0.00058 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:2:1:1]                        | passed | 0.00071 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:2:2:1]                        | passed | 0.00054 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:2:3:1]                        | passed | 0.00099 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:2:4:1]                        | passed | 0.00047 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:2:5:1]                        | passed | 0.00078 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:2:6:1]                        | passed | 0.0006 seconds  |
./spec/rubocop/cop/rails/file_path_spec.rb[1:2:7:1]                        | passed | 0.00075 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:2:8:1]                        | passed | 0.00087 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:2:9:1]                        | passed | 0.00082 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:2:10:1]                       | passed | 0.0008 seconds  |
./spec/rubocop/cop/rails/file_path_spec.rb[1:2:11:1]                       | passed | 0.0007 seconds  |
./spec/rubocop/cop/rails/file_path_spec.rb[1:2:12:1]                       | passed | 0.00075 seconds |
./spec/rubocop/cop/rails/file_path_spec.rb[1:2:13:1]                       | passed | 0.00083 seconds |
./spec/rubocop/cop/rails/find_by_spec.rb[1:1]                              | passed | 0.00058 seconds |
./spec/rubocop/cop/rails/find_by_spec.rb[1:2]                              | passed | 0.00312 seconds |
./spec/rubocop/cop/rails/find_by_spec.rb[1:3]                              | passed | 0.00049 seconds |
./spec/rubocop/cop/rails/find_by_spec.rb[1:4]                              | passed | 0.0006 seconds  |
./spec/rubocop/cop/rails/find_by_spec.rb[1:5]                              | passed | 0.00052 seconds |
./spec/rubocop/cop/rails/find_each_spec.rb[1:1:1]                          | passed | 0.00082 seconds |
./spec/rubocop/cop/rails/find_each_spec.rb[1:1:2]                          | passed | 0.00099 seconds |
./spec/rubocop/cop/rails/find_each_spec.rb[1:1:3]                          | passed | 0.0009 seconds  |
./spec/rubocop/cop/rails/find_each_spec.rb[1:1:4]                          | passed | 0.00105 seconds |
./spec/rubocop/cop/rails/find_each_spec.rb[1:2:1]                          | passed | 0.00071 seconds |
./spec/rubocop/cop/rails/find_each_spec.rb[1:2:2]                          | passed | 0.00078 seconds |
./spec/rubocop/cop/rails/find_each_spec.rb[1:2:3]                          | passed | 0.00077 seconds |
./spec/rubocop/cop/rails/find_each_spec.rb[1:2:4]                          | passed | 0.00105 seconds |
./spec/rubocop/cop/rails/find_each_spec.rb[1:3:1]                          | passed | 0.00119 seconds |
./spec/rubocop/cop/rails/find_each_spec.rb[1:3:2]                          | passed | 0.00119 seconds |
./spec/rubocop/cop/rails/find_each_spec.rb[1:3:3]                          | passed | 0.00117 seconds |
./spec/rubocop/cop/rails/find_each_spec.rb[1:3:4]                          | passed | 0.00114 seconds |
./spec/rubocop/cop/rails/find_each_spec.rb[1:4]                            | passed | 0.00102 seconds |
./spec/rubocop/cop/rails/find_each_spec.rb[1:5]                            | passed | 0.00105 seconds |
./spec/rubocop/cop/rails/has_and_belongs_to_many_spec.rb[1:1]              | passed | 0.00044 seconds |
./spec/rubocop/cop/rails/has_many_or_has_one_dependent_spec.rb[1:1:1]      | passed | 0.00055 seconds |
./spec/rubocop/cop/rails/has_many_or_has_one_dependent_spec.rb[1:1:2]      | passed | 0.00067 seconds |
./spec/rubocop/cop/rails/has_many_or_has_one_dependent_spec.rb[1:1:3]      | passed | 0.00059 seconds |
./spec/rubocop/cop/rails/has_many_or_has_one_dependent_spec.rb[1:1:4:1]    | passed | 0.00048 seconds |
./spec/rubocop/cop/rails/has_many_or_has_one_dependent_spec.rb[1:1:4:2]    | passed | 0.00058 seconds |
./spec/rubocop/cop/rails/has_many_or_has_one_dependent_spec.rb[1:1:5:1]    | passed | 0.00063 seconds |
./spec/rubocop/cop/rails/has_many_or_has_one_dependent_spec.rb[1:1:5:2]    | passed | 0.00072 seconds |
./spec/rubocop/cop/rails/has_many_or_has_one_dependent_spec.rb[1:2:1]      | passed | 0.00051 seconds |
./spec/rubocop/cop/rails/has_many_or_has_one_dependent_spec.rb[1:2:2]      | passed | 0.00054 seconds |
./spec/rubocop/cop/rails/has_many_or_has_one_dependent_spec.rb[1:2:3]      | passed | 0.00041 seconds |
./spec/rubocop/cop/rails/has_many_or_has_one_dependent_spec.rb[1:2:4:1]    | passed | 0.00042 seconds |
./spec/rubocop/cop/rails/has_many_or_has_one_dependent_spec.rb[1:2:4:2]    | passed | 0.00052 seconds |
./spec/rubocop/cop/rails/has_many_or_has_one_dependent_spec.rb[1:2:5:1]    | passed | 0.00069 seconds |
./spec/rubocop/cop/rails/has_many_or_has_one_dependent_spec.rb[1:2:5:2]    | passed | 0.0006 seconds  |
./spec/rubocop/cop/rails/has_many_or_has_one_dependent_spec.rb[1:2:5:3:1]  | passed | 0.00068 seconds |
./spec/rubocop/cop/rails/has_many_or_has_one_dependent_spec.rb[1:2:6:1]    | passed | 0.00122 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:1]          | passed | 0.00048 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:2]          | passed | 0.0005 seconds  |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:3]          | passed | 0.00048 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:4]          | passed | 0.00049 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:5]          | passed | 0.00049 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:6]          | passed | 0.00047 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:7]          | passed | 0.00068 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:8:1]        | passed | 0.00054 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:9:1]        | passed | 0.00052 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:10:1]       | passed | 0.00057 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:11:1]       | passed | 0.00048 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:12:1]       | passed | 0.00101 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:12:2:1]     | passed | 0.00042 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:13:1]       | passed | 0.00096 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:14:1]       | passed | 0.001 seconds   |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:15]         | passed | 0.0005 seconds  |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:16]         | passed | 0.00055 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:17]         | passed | 0.00052 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:18]         | passed | 0.00047 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:19]         | passed | 0.00046 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:1:20]         | passed | 0.00048 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:2:1]          | passed | 0.00057 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:2:2]          | passed | 0.00052 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:2:3]          | passed | 0.00048 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:2:4]          | passed | 0.00047 seconds |
./spec/rubocop/cop/rails/http_positional_arguments_spec.rb[1:2:5]          | passed | 0.0006 seconds  |
